# Data for NPL-Yb+(E3)-NPL-Sr1 
# File generated on: 2024-04-22T14:53:18+02:00
# With the script: convert-to-rocit.py 
# 
# t           	ΔA→B            	flag
59648.003669	2.0255012492e-17	1	2.23e-17	3.2e-18
59648.003681	-1.3935976700e-17	1	2.23e-17	3.2e-18
59648.003692	8.7644284220e-18	1	2.23e-17	3.2e-18
59648.003704	1.9849825008e-17	1	2.23e-17	3.2e-18
59648.003715	4.5910230946e-17	1	2.23e-17	3.2e-18
59648.003727	-1.0636577326e-17	1	2.23e-17	3.2e-18
59648.003738	-2.9627968345e-17	1	2.23e-17	3.2e-18
59648.003750	-2.8380695241e-17	1	2.23e-17	3.2e-18
59648.003762	2.7955402031e-17	1	2.23e-17	3.2e-18
59648.003773	1.5532131810e-18	1	2.23e-17	3.2e-18
59648.003785	1.2886868009e-17	1	2.23e-17	3.2e-18
59648.003796	-5.7010202820e-18	1	2.23e-17	3.2e-18
59648.003808	7.6774057927e-17	1	2.23e-17	3.2e-18
59648.003819	1.9685049881e-16	1	2.23e-17	3.2e-18
59648.003831	2.1834186892e-16	1	2.23e-17	3.2e-18
59648.003843	2.9804416610e-16	1	2.23e-17	3.2e-18
59648.003854	2.9570013444e-16	1	2.23e-17	3.2e-18
59648.003866	3.4240426852e-16	1	2.23e-17	3.2e-18
59648.003877	3.2128700262e-16	1	2.23e-17	3.2e-18
59648.003889	3.3668197567e-16	1	2.23e-17	3.2e-18
59648.003900	1.8884787550e-16	1	2.23e-17	3.2e-18
59648.003912	1.3254598422e-16	1	2.23e-17	3.2e-18
59648.003924	1.7610292443e-16	1	2.23e-17	3.2e-18
59648.003935	1.6218829210e-16	1	2.23e-17	3.2e-18
59648.003947	1.7654372262e-16	1	2.23e-17	3.2e-18
59648.003958	1.6373721448e-16	1	2.23e-17	3.2e-18
59648.003970	2.2515537507e-16	1	2.23e-17	3.2e-18
59648.003981	3.4554584292e-16	1	2.23e-17	3.2e-18
59648.003993	3.6041275605e-16	1	2.23e-17	3.2e-18
59648.004005	3.5067222194e-16	1	2.23e-17	3.2e-18
