z,mu_SN,mu_err,mu_model,residual
0.24288,21.02795,0.1175,21.08321724075364,-0.05526724075363987
0.24237,21.18455,0.15195,21.07801858099249,0.10653141900750995
0.31437,21.3618,0.137,21.728157919338685,-0.3663579193386859
0.2754,21.4485,0.153,21.395619742005593,0.05288025799440632
0.30004,21.4204,0.15885,21.61051842790517,-0.19011842790516909
0.21735,20.89395,0.15665,20.809757283156046,0.08419271684395468
0.20311,20.5734,0.12555,20.644098674756513,-0.07069867475651392
0.19005,20.4061,0.1552,20.482472843837733,-0.0763728438377349
0.29003,21.3714,0.15315,21.525242980273603,-0.15384298027360188
0.22796,20.83435,0.15045,20.926813669748306,-0.09246366974830522
0.31032,21.45975,0.15795,21.695417653545974,-0.23566765354597408
0.13712,20.12265,0.11415,19.700143410909348,0.4225065890906521
0.08798,18.6796,0.1066,18.663172748579726,0.016427251420275013
0.08534,18.62285,0.1057,18.59292379696373,0.029926203036268362
0.19024,20.6486,0.11825,20.484897200788097,0.1637027992119009
0.09278,18.8576,0.109,18.78592520507214,0.071674794927862
0.12891,19.58985,0.12795,19.554169313710958,0.035680686289040864
0.26136,21.1668,0.15835,21.26513863515452,-0.09833863515452279
0.26132,21.4559,0.17885,21.26475777445784,0.19114222554215843
0.1957,20.61715,0.12925,20.553614519218762,0.06353548078123694
0.14723,19.83975,0.1218,19.869087524356097,-0.029337524356098044
0.21154,21.14485,0.1818,20.743410624659106,0.401439375340896
0.17972,20.30175,0.11325,20.347199908022134,-0.04544990802213533
0.1907,20.6928,0.11925,20.49075609111197,0.20204390888802948
0.3385,21.7897,0.1618,21.915550309646676,-0.1258503096466761
0.11762,19.41925,0.10595,19.338543969219565,0.08070603078043703
