z,H_TFGR,q_TFGR,j_TFGR,H_LCDM,q_LCDM,j_LCDM,Omega_r_TFGR,Omega_m_TFGR,Omega_TF_TFGR
2.000125156445557995e-01,7.601856956224999351e+01,-4.028578557321270126e-01,1.542119128789813498e+00,7.818864485284848342e+01,-2.932911359090698555e-01,1.000000000000000000e+00,1.758327611031826007e-04,4.981876271762974429e-01,5.016365400625992788e-01
2.037546933667084836e-01,7.616063750334900817e+01,-3.978125783985710928e-01,1.539095504376352785e+00,7.836130716056791812e+01,-2.897980547671596963e-01,1.000000000000000000e+00,1.773727553087858073e-04,5.009885912578991851e-01,4.988340359867919904e-01
2.074968710888611678e-01,7.630372180329162290e+01,-3.927830867512921986e-01,1.536081358389095541e+00,7.853466343164356545e+01,-2.863140836785773025e-01,1.000000000000000000e+00,1.789157992697310788e-04,5.037807816168817787e-01,4.960403025838484026e-01
2.112390488110138520e-01,7.644781877498056133e+01,-3.877695952418099834e-01,1.533076819334778129e+00,7.870871241314299027e+01,-2.828393207958749267e-01,1.000000000000000000e+00,1.804618216052215798e-04,5.065640792047210184e-01,4.932554589736737327e-01
2.149812265331665362e-01,7.659292473444369875e+01,-3.827723133447474835e-01,1.530082012735064279e+00,7.888345284493517795e+01,-2.793738622211284772e-01,1.000000000000000000e+00,1.820107513981752620e-04,5.093383677372426144e-01,4.904796215113592650e-01
2.187234042553192204e-01,7.673903600106962131e+01,-3.777914455775379654e-01,1.527097061138397827e+00,7.905888345988027766e+01,-2.759178020170186540e-01,1.000000000000000000e+00,1.835625182065082103e-04,5.121035336836594620e-01,4.877129037981340898e-01
2.224655819774719046e-01,7.688614889784163609e+01,-3.728271915217595822e-01,1.524122084132825794e+00,7.923500298401719988e+01,-2.724712322182915036e-01,1.000000000000000000e+00,1.851170520740203851e-04,5.148594662547056888e-01,4.849554166932203980e-01
2.262077596996245887e-01,7.703425975157060179e+01,-3.678797458460500436e-01,1.521157198359774032e+00,7.941181013674970757e+01,-2.690342428435819055e-01,1.000000000000000000e+00,1.866742835408866878e-04,5.176060573898920714e-01,4.822072683265669624e-01
2.299499374217772729e-01,7.718336489312606830e+01,-3.629492983305543929e-01,1.518202517528736362e+00,7.958930363103047512e+01,-2.656069219075911647e-01,1.000000000000000000e+00,1.882341436537564392e-04,5.203432017439121315e-01,4.794685641124341036e-01
2.336921151439299571e-01,7.733346065766589561e+01,-3.580360338928553210e-01,1.515258152432856775e+00,7.976748217354344206e+01,-2.621893554336056642e-01,1.000000000000000000e+00,1.897965639754632509e-04,5.230707966722227820e-01,4.767394067638017208e-01
2.374342928660826413e-01,7.748454338486398285e+01,-3.531401326153430498e-01,1.512324210965372728e+00,7.994634446488441881e+01,-2.587816274663438110e-01,1.000000000000000000e+00,1.913614765943498952e-04,5.257887422158276092e-01,4.740198963075779592e-01
2.411764705882353255e-01,7.763660941913627767e+01,-3.482617697739746054e-01,1.509400798136891098e+00,8.012588919973966028e+01,-2.553838200851221707e-01,1.000000000000000000e+00,1.929288141332107778e-04,5.284969410852883298e-01,4.713101301005784838e-01
2.449186483103880096e-01,7.778965510986473930e+01,-3.434011158683745735e-01,1.506488016093467719e+00,8.030611506706276259e+01,-2.519960134173256927e-01,1.000000000000000000e+00,1.944985097578556441e-04,5.311952986439901769e-01,4.686102028462519886e-01
2.486608260325406938e-01,7.794367681161932637e+01,-3.385583366532339267e-01,1.503585964135466302e+00,8.048702075024959868e+01,-2.486182856521736428e-01,1.000000000000000000e+00,1.960704971852986667e-04,5.338837228906888610e-01,4.659202066121259089e-01
2.524030037546933780e-01,7.809867088437795246e+01,-3.337335931709573544e-01,1.500694738737164968e+00,8.066860492731154864e+01,-2.452507130547691983e-01,1.000000000000000000e+00,1.976447106915768981e-04,5.365621244413620872e-01,4.632402308479461883e-01
2.561451814768460622e-01,7.825463369374392641e+01,-3.289270417855137407e-01,1.497814433567082215e+00,8.085086627104675472e+01,-2.418933699804192150e-01,1.000000000000000000e+00,1.992210851192018030e-04,5.392304165103956048e-01,4.605703624044852340e-01
2.598873591989987464e-01,7.841156161116158785e+01,-3.241388342174435500e-01,1.494945139508999876e+00,8.103380344920951472e+01,-2.385463288892170630e-01,1.000000000000000000e+00,2.007995558842485303e-04,5.418885148911235516e-01,4.579106855529920805e-01
2.636295369211514306e-01,7.856945101412915733e+01,-3.193691175799787674e-01,1.492086944683648220e+00,8.121741512467787061e+01,-2.352096603608738734e-01,1.000000000000000000e+00,2.023800589830877523e-04,5.445363379357555100e-01,4.552612820052612808e-01
2.673717146433041147e-01,7.872829828640938388e+01,-3.146180344162283760e-01,1.489239934471034088e+00,8.140169995561933547e+01,-2.318834331097898716e-01,1.000000000000000000e+00,2.039625309987636189e-04,5.471738065347080404e-01,4.526222309342932126e-01
2.711138923654570210e-01,7.888809981823769135e+01,-3.098857227373859047e-01,1.486404191533377661e+00,8.158665659565465944e+01,-2.285677140003534724e-01,1.000000000000000000e+00,2.055469091070237920e-04,5.498008440953709997e-01,4.499936089955219320e-01
2.748560700876097052e-01,7.904885200652768162e+01,-3.051723160619145281e-01,1.483579795838637416e+00,8.177228369401983343e+01,-2.252625680624596449e-01,1.000000000000000000e+00,2.071331310820051107e-04,5.524173765203315156e-01,4.473754903485864798e-01
2.785982478097623893e-01,7.921055125507412242e+01,-3.004779434556647533e-01,1.480766824684592420e+00,8.195857989572613178e+01,-2.219680585072339452e-01,1.000000000000000000e+00,2.087211353015815259e-04,5.550233321850787105e-01,4.447679466796197745e-01
2.823404255319150735e-01,7.937319397475319249e+01,-2.958027295728840045e-01,1.477965352723460857e+00,8.214554384171840695e+01,-2.186842467429562231e-01,1.000000000000000000e+00,2.103108607523776962e-04,5.576186419152140417e-01,4.421710472240334977e-01
2.860826032540677577e-01,7.953677658372008352e+01,-2.911467946980718646e-01,1.475175451987022157e+00,8.233317416903133790e+01,-2.154111923911693482e-01,1.000000000000000000e+00,2.119022470344543397e-04,5.602032389631936837e-01,4.395848587897717152e-01
2.898247809762204419e-01,7.970129550760368886e+01,-2.865102547886416717e-01,1.472397191912226067e+00,8.252146951094394467e+01,-2.121489533029675134e-01,1.000000000000000000e+00,2.134952343656705488e-04,5.627770589846206040e-01,4.370094457810136390e-01
2.935669586983731261e-01,7.986674717969869164e+01,-2.818932215183461154e-01,1.469630639367254687e+00,8.271042849713218459e+01,-2.088975855754508504e-01,1.000000000000000000e+00,2.150897635857279458e-04,5.653400400141147530e-01,4.344448702222994951e-01
2.973091364205258103e-01,8.003312804115461176e+01,-2.772958023214242007e-01,1.466875858678022171e+00,8.290004975381972940e+01,-2.056571435683379745e-01,1.000000000000000000e+00,2.166857761599031839e-04,5.678921224407822432e-01,4.318911917830579039e-01
3.010513141426784944e-01,8.020043454116198234e+01,-2.727181004374309992e-01,1.464132911655078306e+00,8.309033190392668189e+01,-2.024276799207281874e-01,1.000000000000000000e+00,2.182832141824726172e-04,5.704332489833051634e-01,4.293484678025124013e-01
3.047934918648311786e-01,8.036866313713576915e+01,-2.681602149567103299e-01,1.461401857620899802e+00,8.328127356721677188e+01,-1.992092455680020135e-01,1.000000000000000000e+00,2.198820203798367001e-04,5.729633646646755674e-01,4.268167533149446191e-01
3.085356695869838628e-01,8.053781029489550747e+01,-2.636222408664695704e-01,1.458682753437542168e+00,8.347287336044234962e+01,-1.960018897588522435e-01,1.000000000000000000e+00,2.214821381133476135e-04,5.754824167865941753e-01,4.242961010752923645e-01
3.122778473091365470e-01,8.070787248884272458e+01,-2.591042690974204588e-01,1.455975653534630432e+00,8.366512989748777329e+01,-1.928056600724362135e-01,1.000000000000000000e+00,2.230835113818478428e-04,5.779903549035562138e-01,4.217865615850619476e-01
3.160200250312892312e-01,8.087884620213520748e+01,-2.546063865709459750e-01,1.453280609937662504e+00,8.385804178951075016e+01,-1.896206024356402731e-01,1.000000000000000000e+00,2.246860848239236655e-04,5.804871307966439353e-01,4.192881831185322206e-01
3.197622027534419153e-01,8.105072792685822947e+01,-2.501286762467568314e-01,1.450597672296609630e+00,8.405160764508201510e+01,-1.864467611404486691e-01,1.000000000000000000e+00,2.262898037198807840e-04,5.829726984470484652e-01,4.168010117492315647e-01
3.235043804755945995e-01,8.122351416419273562e+01,-2.456712171710032644e-01,1.447926887914786853e+00,8.424582607032299109e+01,-1.832841788614066880e-01,1.000000000000000000e+00,2.278946139934464688e-04,5.854470140093398500e-01,4.143250913766667320e-01
3.272465581977472837e-01,8.139720142458038765e+01,-2.412340845248023280e-01,1.445268301777971720e+00,8.444069566904178714e+01,-1.801328966731716719e-01,1.000000000000000000e+00,2.295004622132051507e-04,5.879100357845040703e-01,4.118604637532827795e-01
3.309887359198999679e-01,8.157178622788556765e+01,-2.368173496731487693e-01,1.442621956583754805e+00,8.463621504286719244e+01,-1.769929540681425273e-01,1.000000000000000000e+00,2.311072955937727204e-04,5.903617241927696657e-01,4.094071685116364989e-01
3.347309136420526521e-01,8.174726510355414177e+01,-2.324210802141757348e-01,1.439987892771097844e+00,8.483238279138095095e+01,-1.738643889741601778e-01,1.000000000000000000e+00,2.327150619967155248e-04,5.928020417462398495e-01,4.069652431917634705e-01
3.384730913642053363e-01,8.192363459076925380e+01,-2.280453400287290044e-01,1.437366148550079048e+00,8.502919751224825973e+01,-1.707472377722707990e-01,1.000000000000000000e+00,2.343237099312198623e-04,5.952309530213494293e-01,4.045347232687192540e-01
3.422152690863580204e-01,8.210089123860373661e+01,-2.236901893302233879e-01,1.434756759931809400e+00,8.522665780134629188e+01,-1.676415353145452314e-01,1.000000000000000000e+00,2.359331885545177220e-04,5.976484246311674076e-01,4.021156421802782321e-01
3.459574468085107046e-01,8.227903160616972400e+01,-2.193556847147504207e-01,1.432159760758495937e+00,8.542476225289114211e+01,-1.645473149419455772e-01,1.000000000000000000e+00,2.375434476720744042e-04,6.000544251975575838e-01,3.997080313547702324e-01
3.496996245306633888e-01,8.245805226276462463e+01,-2.150418792114039412e-01,1.429575182733638705e+00,8.562350945956274018e+01,-1.614646085022326538e-01,1.000000000000000000e+00,2.391544377375453970e-04,6.024489253232220287e-01,3.973119202390404392e-01
3.534418022528160730e-01,8.263794978801443847e+01,-2.107488223327955157e-01,1.427003055452337854e+00,8.582289801262815843e+01,-1.583934463679074200e-01,1.000000000000000000e+00,2.407661098525050274e-04,6.048318975636353123e-01,3.949273363265121128e-01
3.571839799749687572e-01,8.281872077201343529e+01,-2.064765601257267380e-01,1.424443406431697756e+00,8.602292650206305780e+01,-1.553338574541783812e-01,1.000000000000000000e+00,2.423784157659567538e-04,6.072033163988952431e-01,3.925543051853387366e-01
3.609261576971214414e-01,8.300036181546109049e+01,-2.022251352219913700e-01,1.421896261141303963e+00,8.622359351667142846e+01,-1.522858692369486455e-01,1.000000000000000000e+00,2.439913078736273512e-04,6.095631582054995556e-01,3.901928504866267744e-01
3.646683354192741255e-01,8.318286952979543969e+01,-1.979945868892806771e-01,1.419361643033767439e+00,8.642489764420342624e+01,-1.492495077708170803e-01,1.000000000000000000e+00,2.456047392170532533e-04,6.119114012280666426e-01,3.878429940327162706e-01
3.684105131414268097e-01,8.336624053732363393e+01,-1.937849510821600396e-01,1.416839573575305655e+00,8.662683747147164581e+01,-1.462247977070845750e-01,1.000000000000000000e+00,2.472186634824632013e-04,6.142480255510167630e-01,3.855047557855007523e-01
3.721526908635794939e-01,8.355047147134921204e+01,-1.895962604930943041e-01,1.414330072276355210e+00,8.682941158446556074e+01,-1.432117623117615812e-01,1.000000000000000000e+00,2.488330349994634589e-04,6.165730130702260503e-01,3.831781538947744981e-01
3.758948685857321781e-01,8.373555897629604772e+01,-1.854285446034919516e-01,1.411833156722196003e+00,8.703261856846420130e+01,-1.402104234835697127e-01,1.000000000000000000e+00,2.504478087395313403e-04,6.188863474646705276e-01,3.808632047265898546e-01
3.796370463078848623e-01,8.392149970782939761e+01,-1.812818297347484897e-01,1.409348842603572072e+00,8.723645700814718396e+01,-1.372208017719310225e-01,1.000000000000000000e+00,2.520629403143230963e-04,6.211880141680713452e-01,3.785599228916142756e-01
3.833792240300375465e-01,8.410829033297379453e+01,-1.771561390992573148e-01,1.406877143747294001e+00,8.744092548770393591e+01,-1.342429163949396265e-01,1.000000000000000000e+00,2.536783859737998161e-04,6.234780003405571147e-01,3.762683212734690419e-01
3.871214017521904527e-01,8.429592753022760121e+01,-1.730514928513695039e-01,1.404418072146811358e+00,8.764602259094141345e+01,-1.312767852573104577e-01,1.000000000000000000e+00,2.552941026041798578e-04,6.257562948403559977e-01,3.739884110570397824e-01
3.908635794743431369e-01,8.448440798967473597e+01,-1.689679081382788328e-01,1.401971637992736497e+00,8.785174690138985909e+01,-1.283224249682988760e-01,1.000000000000000000e+00,2.569100477257201367e-04,6.280228881955288722e-01,3.717202017567454164e-01
3.946057571964958210e-01,8.467372841309315845e+01,-1.649053991508060424e-01,1.399537849703311299e+00,8.805809700240712345e+01,-1.253798508595848071e-01,1.000000000000000000e+00,2.585261794903343500e-04,6.302777725757588989e-01,3.694637012447506974e-01
3.983479349186485052e-01,8.486388551406027148e+01,-1.608639771740659197e-01,1.397116713954801304e+00,8.826507147728116820e+01,-1.224490770031195219e-01,1.000000000000000000e+00,2.601424566790521494e-04,6.325209417642068122e-01,3.672189157791141967e-01
4.020901126408011894e-01,8.505487601805533870e+01,-1.568436506379922157e-01,1.394708235711803690e+00,8.847266890933101990e+01,-1.195301162289257868e-01,1.000000000000000000e+00,2.617588386993235428e-04,6.347523911294440380e-01,3.649858500318566290e-01
4.058322903629538736e-01,8.524669666255884692e+01,-1.528444251677024690e-01,1.392312418257460438e+00,8.868088788200601869e+01,-1.166229801428499413e-01,1.000000000000000000e+00,2.633752855821769844e-04,6.369721175974769611e-01,3.627645071169409152e-01
4.095744680851065578e-01,8.543934419714872774e+01,-1.488663036336819734e-01,1.389929263223561362e+00,8.888972697898346098e+01,-1.137276791442586865e-01,1.000000000000000000e+00,2.649917579792326677e-04,6.391801196238698912e-01,3.605548886181509372e-01
4.133166458072592420e-01,8.563281538359379397e+01,-1.449092862017689054e-01,1.387558770620528348e+00,8.909918478426463651e+01,-1.108442224436779200e-01,1.000000000000000000e+00,2.666082171595786149e-04,6.413763971659800500e-01,3.583569946168604359e-01
4.170588235294119261e-01,8.582710699594403536e+01,-1.409733703829221807e-01,1.385200938867268139e+00,8.930925988226920254e+01,-1.079726180803676217e-01,1.000000000000000000e+00,2.682246250065135158e-04,6.435609516553126852e-01,3.561708237196808402e-01
4.208010012515646103e-01,8.602221582061800120e+01,-1.370585510827542763e-01,1.382855764820885014e+00,8.951995085792805185e+01,-1.051128729398287942e-01,1.000000000000000000e+00,2.698409440141616867e-04,6.457337859700073013e-01,3.539963730859785884e-01
4.245431789737172945e-01,8.621813865648728381e+01,-1.331648206508125876e-01,1.380523243806240696e+00,8.973125629677457482e+01,-1.022649927712395157e-01,1.000000000000000000e+00,2.714571372839648627e-04,6.478949044074633346e-01,3.518336384552525620e-01
4.282853566958699787e-01,8.641487231495801780e+01,-1.292921689295937759e-01,1.378203369645354615e+00,8.994317478503432994e+01,-9.942898220481410920e-02,1.000000000000000000e+00,2.730731685210558129e-04,6.500443126571153751e-01,3.496826141743635263e-01
4.320275344180226629e-01,8.661241362004963662e+01,-1.254405833032741224e-01,1.375896134686634742e+00,9.015570490971316531e+01,-9.660484476908320906e-02,1.000000000000000000e+00,2.746890020305181677e-04,6.521820177733642643e-01,3.475432932246052542e-01
4.357697121401753471e-01,8.681075940847063066e+01,-1.216100487461424517e-01,1.373601529833926582e+00,9.036884525868383378e+01,-9.379258290808972776e-02,1.000000000000000000e+00,2.763046027135382062e-04,6.543080281486757244e-01,3.454156672486107249e-01
4.395118898623280312e-01,8.700990652969149153e+01,-1.178005478707208620e-01,1.371319544575378302e+00,9.058259442077104495e+01,-9.099219799849772583e-02,1.000000000000000000e+00,2.779199360634515299e-04,6.564223534868517396e-01,3.432997265770847961e-01
